Monto,ID_Transaccion,Fecha,ID_Empleado,ID_Proveedor
3270.55,2807,2025-10-17,EMP087,PROV038
210.54,2808,2025-01-14,EMP071,PROV040
899.08,2809,2025-11-29,EMP042,PROV029
2733.14,2810,2025-04-16,EMP078,PROV046
312.38,2811,2025-12-26,EMP055,PROV021
1910.87,2812,2025-10-21,EMP055,PROV039
2153.78,2813,2025-02-04,EMP011,PROV001
211.54,2814,2025-09-15,EMP038,PROV010
1349.49,2815,2025-08-21,EMP048,PROV023
3493.44,2816,2025-04-03,EMP008,PROV041
994.93,2817,2025-11-07,EMP005,PROV027
105.73,2818,2025-12-05,EMP015,PROV050
104.25,2819,2025-07-08,EMP082,PROV041
517.68,2820,2025-06-16,EMP026,PROV019
7118.49,2821,2025-11-30,EMP029,PROV002
286.65,2822,2025-08-13,EMP048,PROV020
1856.64,2823,2025-09-24,EMP032,PROV030
278.07,2824,2025-10-24,EMP070,PROV047
439.89,2825,2025-11-26,EMP081,PROV020
4966.89,2826,2025-11-05,EMP007,PROV008
2868.95,2827,2025-08-01,EMP058,PROV016
155.17,2828,2025-09-05,EMP015,PROV014
720.12,2829,2025-04-19,EMP083,PROV039
114.38,2830,2025-07-12,EMP064,PROV045
915.76,2831,2025-03-27,EMP005,PROV047
2112.85,2832,2025-08-09,EMP059,PROV029
172.59,2833,2025-02-24,EMP027,PROV011
378.24,2834,2025-10-24,EMP029,PROV050
624.7,2835,2025-06-05,EMP100,PROV022
6903.38,2836,2025-11-26,EMP037,PROV009
9694.16,2837,2025-05-01,EMP005,PROV019
122.98,2838,2025-07-03,EMP022,PROV041
3326.72,2839,2025-12-26,EMP063,PROV047
553.92,2840,2025-09-21,EMP013,PROV033
609.42,2841,2025-03-05,EMP012,PROV032
3225.0,2842,2025-05-03,EMP032,PROV025
6868.36,2843,2025-07-30,EMP039,PROV027
7977.32,2844,2025-11-06,EMP037,PROV037
1426.41,2845,2025-07-26,EMP050,PROV040
517.9,2846,2025-01-17,EMP068,PROV006
3759.22,2847,2025-01-24,EMP081,PROV006
317.69,2848,2025-12-16,EMP019,PROV009
1343.22,2849,2025-11-06,EMP064,PROV028
521.38,2850,2025-10-08,EMP099,PROV009
2057.13,2851,2025-12-17,EMP094,PROV008
302.55,2852,2025-03-20,EMP059,PROV031
241.65,2853,2025-02-01,EMP076,PROV003
6862.43,2854,2025-06-19,EMP083,PROV036
159.81,2855,2025-12-30,EMP088,PROV047
1027.82,2856,2025-10-29,EMP097,PROV030
276.51,2857,2025-11-17,EMP037,PROV041
119.64,2858,2025-05-05,EMP050,PROV050
118.04,2859,2025-04-17,EMP061,PROV050
224.1,2860,2025-10-06,EMP005,PROV004
5414.28,2861,2025-07-30,EMP071,PROV043
367.25,2862,2025-12-04,EMP092,PROV026
7960.1,2863,2025-03-29,EMP048,PROV020
1456.28,2864,2025-06-21,EMP073,PROV050
746.84,2865,2025-03-23,EMP015,PROV020
1446.03,2866,2025-01-17,EMP015,PROV041
1079.93,2867,2025-02-04,EMP087,PROV017
3292.7,2868,2025-12-21,EMP086,PROV019
367.28,2869,2025-10-10,EMP033,PROV050
508.28,2870,2025-05-31,EMP065,PROV010
6140.29,2871,2025-09-30,EMP035,PROV006
7814.71,2872,2025-09-12,EMP042,PROV021
6097.0,2873,2025-10-23,EMP015,PROV007
690.07,2874,2025-09-25,EMP083,PROV003
3636.9,2875,2025-06-07,EMP058,PROV005
896.75,2876,2025-08-11,EMP092,PROV024
988.73,2877,2025-01-05,EMP005,PROV011
256.66,2878,2025-01-11,EMP059,PROV042
1521.46,2879,2025-04-09,EMP022,PROV037
235.65,2880,2025-10-01,EMP013,PROV001
460.39,2881,2025-11-26,EMP026,PROV035
5129.33,2882,2025-09-27,EMP071,PROV026
259.51,2883,2025-12-02,EMP021,PROV013
138.78,2884,2025-12-01,EMP046,PROV045
137.41,2885,2025-12-15,EMP093,PROV043
7613.23,2886,2025-07-12,EMP032,PROV007
1032.38,2887,2025-06-27,EMP064,PROV013
658.91,2888,2025-08-18,EMP034,PROV017
4185.59,2889,2025-08-23,EMP058,PROV024
4695.18,2890,2025-12-02,EMP065,PROV029
461.72,2891,2025-02-16,EMP096,PROV040
2439.14,2892,2025-09-28,EMP067,PROV029
3485.34,2893,2025-08-22,EMP059,PROV006
2038.46,2894,2025-12-24,EMP092,PROV019
201.0,2895,2025-08-01,EMP089,PROV032
5646.33,2896,2025-11-02,EMP098,PROV011
1197.26,2897,2025-08-02,EMP044,PROV050
367.24,2898,2025-12-01,EMP027,PROV003
708.69,2899,2025-04-29,EMP043,PROV049
118.89,2900,2025-03-26,EMP005,PROV002
180.19,2901,2025-06-14,EMP027,PROV002
3396.98,2902,2025-11-12,EMP061,PROV028
100.01,2903,2025-10-12,EMP044,PROV004
680.98,2904,2025-12-22,EMP029,PROV040
1109.23,2905,2025-09-23,EMP058,PROV033
128.61,2906,2025-12-11,EMP095,PROV030
8833.98,2907,2025-01-28,EMP012,PROV049
283.3,2908,2025-02-11,EMP009,PROV018
405.88,2909,2025-04-25,EMP023,PROV002
405.4,2910,2025-12-11,EMP015,PROV002
288.96,2911,2025-08-08,EMP034,PROV036
100.68,2912,2025-07-02,EMP092,PROV024
2875.34,2913,2025-11-05,EMP022,PROV033
8584.03,2914,2025-07-25,EMP045,PROV037
280.92,2915,2025-02-20,EMP097,PROV047
2118.82,2916,2025-12-25,EMP100,PROV013
3046.44,2917,2025-07-07,EMP059,PROV031
4975.66,2918,2025-02-06,EMP017,PROV049
700.26,2919,2025-10-27,EMP100,PROV016
403.52,2920,2025-03-04,EMP053,PROV050
447.29,2921,2025-12-30,EMP045,PROV044
2662.21,2922,2025-10-03,EMP046,PROV044
4300.9,2923,2025-12-14,EMP081,PROV001
230.8,2924,2025-06-30,EMP099,PROV039
551.93,2925,2025-08-02,EMP080,PROV028
6366.2,2926,2025-11-29,EMP062,PROV031
4105.7,2927,2025-06-18,EMP050,PROV024
9326.46,2928,2025-04-17,EMP005,PROV014
3224.75,2929,2025-12-02,EMP041,PROV045
611.49,2930,2025-03-25,EMP021,PROV026
1518.01,2931,2025-12-11,EMP098,PROV005
2099.08,2932,2025-10-03,EMP099,PROV029
143.52,2933,2025-02-04,EMP090,PROV012
1227.42,2934,2025-08-24,EMP075,PROV039
2622.05,2935,2025-10-12,EMP039,PROV036
216.09,2936,2025-04-02,EMP039,PROV037
3641.36,2937,2025-11-10,EMP044,PROV026
1470.77,2938,2025-03-30,EMP077,PROV049
8024.97,2939,2025-08-11,EMP059,PROV026
121.58,2940,2025-08-29,EMP022,PROV007
339.35,2941,2025-02-09,EMP033,PROV027
1596.28,2942,2025-08-28,EMP051,PROV022
391.85,2943,2025-01-15,EMP006,PROV023
2684.41,2944,2025-09-04,EMP020,PROV025
3296.18,2945,2025-03-27,EMP091,PROV009
160.34,2946,2025-09-17,EMP050,PROV022
1065.88,2947,2025-12-26,EMP079,PROV018
1041.79,2948,2025-05-24,EMP046,PROV012
547.72,2949,2025-03-26,EMP100,PROV014
7342.6,2950,2025-05-04,EMP006,PROV026
4518.69,2951,2025-04-11,EMP032,PROV004
2479.81,2952,2025-12-05,EMP074,PROV010
2683.2,2953,2025-11-02,EMP067,PROV037
838.36,2954,2025-09-24,EMP003,PROV008
6950.07,2955,2025-05-24,EMP037,PROV027
2450.14,2956,2025-04-17,EMP017,PROV048
2870.53,2957,2025-12-25,EMP039,PROV017
5289.1,2958,2025-10-27,EMP021,PROV046
353.3,2959,2025-12-19,EMP010,PROV041
4112.84,2960,2025-08-08,EMP086,PROV012
245.74,2961,2025-12-18,EMP014,PROV003
490.55,2962,2025-06-01,EMP044,PROV008
469.05,2963,2025-12-23,EMP062,PROV026
9058.39,2964,2025-09-12,EMP005,PROV005
5165.05,2965,2025-11-03,EMP093,PROV019
2525.46,2966,2025-07-15,EMP044,PROV007
2845.2,2967,2025-08-04,EMP081,PROV002
1330.9,2968,2025-02-10,EMP005,PROV013
7837.57,2969,2025-04-19,EMP021,PROV016
982.92,2970,2025-05-25,EMP005,PROV041
576.81,2971,2025-01-06,EMP092,PROV004
211.87,2972,2025-03-12,EMP044,PROV047
3736.04,2973,2025-12-18,EMP063,PROV030
2943.66,2974,2025-07-22,EMP073,PROV011
587.1,2975,2025-12-14,EMP046,PROV033
112.3,2976,2025-07-26,EMP064,PROV024
4764.25,2977,2025-12-19,EMP088,PROV018
105.4,2978,2025-05-11,EMP060,PROV009
2555.05,2979,2025-03-30,EMP030,PROV030
8719.95,2980,2025-03-08,EMP002,PROV028
750.45,2981,2025-11-03,EMP095,PROV018
295.08,2982,2025-07-18,EMP009,PROV026
2568.87,2983,2025-12-17,EMP003,PROV045
4307.81,2984,2025-09-05,EMP075,PROV038
1238.4,2985,2025-12-27,EMP029,PROV011
8591.53,2986,2025-05-05,EMP097,PROV029
126.86,2987,2025-07-10,EMP077,PROV020
1022.33,2988,2025-11-14,EMP089,PROV050
2734.69,2989,2025-12-06,EMP072,PROV006
5312.28,2990,2025-03-11,EMP069,PROV033
228.3,2991,2025-06-03,EMP062,PROV041
3981.14,2992,2025-09-09,EMP069,PROV043
1274.72,2993,2025-05-18,EMP027,PROV044
621.02,2994,2025-04-09,EMP075,PROV029
183.41,2995,2025-06-18,EMP087,PROV023
5377.64,2996,2025-12-22,EMP076,PROV029
206.32,2997,2025-01-31,EMP075,PROV031
416.46,2998,2025-05-30,EMP053,PROV032
380.27,2999,2025-07-20,EMP046,PROV001
5531.31,3000,2025-11-01,EMP001,PROV013
2215.16,3001,2025-04-01,EMP057,PROV045
3920.69,3002,2025-11-11,EMP008,PROV018
316.91,3003,2025-05-09,EMP008,PROV014
1777.25,3004,2025-03-25,EMP084,PROV039
1391.53,3005,2025-06-08,EMP070,PROV048
4630.85,3006,2025-02-10,EMP041,PROV006
6488.95,3007,2025-05-23,EMP081,PROV017
105.76,3008,2025-05-27,EMP004,PROV031
2228.64,3009,2025-09-25,EMP032,PROV017
126.96,3010,2025-10-02,EMP008,PROV049
1252.33,3011,2025-12-09,EMP089,PROV012
376.07,3012,2025-08-01,EMP081,PROV026
410.73,3013,2025-04-13,EMP024,PROV012
508.06,3014,2025-04-06,EMP093,PROV021
1748.17,3015,2025-08-07,EMP039,PROV009
465.69,3016,2025-09-13,EMP031,PROV036
2920.1,3017,2025-05-09,EMP010,PROV001
644.25,3018,2025-09-30,EMP060,PROV036
137.0,3019,2025-12-27,EMP028,PROV048
3694.19,3020,2025-01-10,EMP082,PROV004
372.83,3021,2025-07-23,EMP017,PROV024
733.73,3022,2025-03-14,EMP055,PROV049
2349.03,3023,2025-05-16,EMP051,PROV040
462.29,3024,2025-06-28,EMP041,PROV034
129.77,3025,2025-02-10,EMP081,PROV041
559.55,3026,2025-05-12,EMP084,PROV024
7742.78,3027,2025-04-20,EMP084,PROV047
1920.74,3028,2025-09-12,EMP031,PROV012
2202.71,3029,2025-11-06,EMP012,PROV033
1838.93,3030,2025-10-14,EMP077,PROV043
250.03,3031,2025-12-19,EMP083,PROV027
686.54,3032,2025-06-27,EMP086,PROV022
3175.99,3033,2025-03-06,EMP017,PROV022
159.49,3034,2025-11-04,EMP062,PROV006
359.51,3035,2025-08-19,EMP077,PROV018
356.98,3036,2025-09-07,EMP093,PROV002
731.2,3037,2025-01-29,EMP087,PROV018
9135.61,3038,2025-08-11,EMP005,PROV047
136.46,3039,2025-01-24,EMP025,PROV040
1089.94,3040,2025-02-26,EMP048,PROV015
228.42,3041,2025-04-09,EMP022,PROV005
8736.81,3042,2025-10-18,EMP004,PROV043
168.5,3043,2025-06-14,EMP088,PROV047
641.51,3044,2025-10-14,EMP014,PROV050
2990.68,3045,2025-09-29,EMP077,PROV011
2565.13,3046,2025-10-25,EMP046,PROV040
700.58,3047,2025-08-18,EMP061,PROV047
493.23,3048,2025-01-03,EMP080,PROV040
624.06,3049,2025-09-22,EMP088,PROV009
337.72,3050,2025-08-04,EMP025,PROV027
257.43,3051,2025-11-22,EMP094,PROV031
924.87,3052,2025-06-07,EMP005,PROV042
344.4,3053,2025-10-17,EMP069,PROV002
375.77,3054,2025-02-16,EMP070,PROV003
2058.32,3055,2025-06-30,EMP054,PROV023
8651.17,3056,2025-09-12,EMP097,PROV036
1611.66,3057,2025-05-18,EMP080,PROV004
142.55,3058,2025-10-03,EMP042,PROV036
141.63,3059,2025-02-24,EMP069,PROV040
7995.51,3060,2025-02-12,EMP060,PROV017
393.17,3061,2025-07-23,EMP091,PROV013
152.8,3062,2025-08-27,EMP040,PROV030
1577.94,3063,2025-05-25,EMP030,PROV014
1767.25,3064,2025-05-16,EMP066,PROV010
1981.57,3065,2025-08-24,EMP028,PROV032
342.61,3066,2025-03-22,EMP050,PROV002
107.21,3067,2025-09-28,EMP009,PROV013
8511.98,3068,2025-09-13,EMP037,PROV014
317.53,3069,2025-08-22,EMP076,PROV034
2249.33,3070,2025-03-05,EMP055,PROV035
2589.76,3071,2025-03-23,EMP060,PROV014
1659.64,3072,2025-07-31,EMP019,PROV038
422.49,3073,2025-01-16,EMP052,PROV030
348.49,3074,2025-10-08,EMP048,PROV047
1567.97,3075,2025-07-25,EMP028,PROV033
5397.48,3076,2025-03-05,EMP035,PROV043
7824.7,3077,2025-11-17,EMP088,PROV015
162.86,3078,2025-03-23,EMP093,PROV020
204.01,3079,2025-09-03,EMP066,PROV020
7753.05,3080,2025-05-26,EMP035,PROV027
2972.15,3081,2025-12-07,EMP008,PROV047
5834.29,3082,2025-09-13,EMP027,PROV003
254.25,3083,2025-05-12,EMP077,PROV025
1496.83,3084,2025-09-04,EMP013,PROV038
2525.1,3085,2025-10-28,EMP084,PROV025
2292.05,3086,2025-02-27,EMP061,PROV030
655.09,3087,2025-09-25,EMP059,PROV028
107.35,3088,2025-10-30,EMP022,PROV039
1465.05,3089,2025-05-15,EMP050,PROV022
320.78,3090,2025-05-29,EMP032,PROV025
795.26,3091,2025-09-28,EMP076,PROV050
8225.49,3092,2025-11-01,EMP091,PROV050
628.16,3093,2025-07-18,EMP053,PROV049
4781.93,3094,2025-10-04,EMP002,PROV016
238.28,3095,2025-04-04,EMP048,PROV047
2212.69,3096,2025-06-10,EMP039,PROV003
8995.26,3097,2025-03-09,EMP041,PROV046
159.88,3098,2025-03-26,EMP063,PROV041
103.91,3099,2025-01-16,EMP071,PROV049
736.49,3100,2025-03-15,EMP100,PROV034
153.2,3101,2025-02-07,EMP013,PROV004
3138.84,3102,2025-06-14,EMP042,PROV044
6746.79,3103,2025-12-31,EMP006,PROV034
737.98,3104,2025-06-11,EMP057,PROV020
329.17,3105,2025-11-30,EMP032,PROV027
739.28,3106,2025-02-16,EMP056,PROV041
2798.31,3107,2025-11-16,EMP042,PROV024
104.26,3108,2025-07-09,EMP098,PROV008
1509.76,3109,2025-02-22,EMP069,PROV034
1684.94,3110,2025-12-27,EMP013,PROV049
1885.28,3111,2025-07-19,EMP058,PROV014
304.82,3112,2025-11-20,EMP008,PROV047
2679.82,3113,2025-10-21,EMP019,PROV046
152.33,3114,2025-11-06,EMP023,PROV042
250.35,3115,2025-05-26,EMP090,PROV004
5687.74,3116,2025-08-27,EMP042,PROV038
3002.25,3117,2025-09-27,EMP031,PROV014
106.53,3118,2025-04-15,EMP070,PROV004
313.87,3119,2025-01-30,EMP035,PROV021
268.42,3120,2025-07-30,EMP072,PROV030
348.03,3121,2025-07-12,EMP041,PROV017
312.69,3122,2025-08-27,EMP039,PROV046
133.37,3123,2025-01-31,EMP040,PROV042
827.72,3124,2025-04-08,EMP025,PROV005
2920.57,3125,2025-06-28,EMP049,PROV042
1634.8,3126,2025-05-19,EMP037,PROV028
2216.89,3127,2025-11-18,EMP023,PROV007
145.31,3128,2025-06-01,EMP004,PROV015
7998.0,3129,2025-01-17,EMP022,PROV026
4753.17,3130,2025-10-12,EMP069,PROV029
4075.5,3131,2025-09-02,EMP068,PROV026
4425.55,3132,2025-07-16,EMP002,PROV024
7335.35,3133,2025-11-25,EMP090,PROV010
1226.05,3134,2025-04-25,EMP082,PROV036
251.52,3135,2025-05-06,EMP070,PROV046
1712.25,3136,2025-08-30,EMP086,PROV018
3060.29,3137,2025-12-10,EMP056,PROV048
2991.13,3138,2025-09-09,EMP047,PROV048
1103.82,3139,2025-07-19,EMP086,PROV036
137.06,3140,2025-12-30,EMP066,PROV020
552.36,3141,2025-10-27,EMP026,PROV047
6942.78,3142,2025-07-27,EMP045,PROV008
1475.36,3143,2025-09-11,EMP058,PROV020
1193.06,3144,2025-02-04,EMP025,PROV047
344.91,3145,2025-07-05,EMP023,PROV043
545.63,3146,2025-03-25,EMP056,PROV026
6175.79,3147,2025-02-28,EMP009,PROV015
2152.42,3148,2025-06-25,EMP002,PROV042
3756.42,3149,2025-08-10,EMP023,PROV027
810.38,3150,2025-12-31,EMP037,PROV014
1821.77,3151,2025-09-24,EMP028,PROV006
313.88,3152,2025-11-14,EMP081,PROV015
2575.86,3153,2025-08-28,EMP043,PROV022
716.48,3154,2025-04-16,EMP051,PROV029
767.52,3155,2025-09-02,EMP004,PROV019
1989.05,3156,2025-07-24,EMP072,PROV030
7456.95,3157,2025-10-01,EMP051,PROV003
134.28,3158,2025-06-23,EMP066,PROV045
4461.56,3159,2025-04-04,EMP091,PROV016
384.38,3160,2025-04-28,EMP090,PROV047
772.39,3161,2025-05-21,EMP093,PROV038
110.62,3162,2025-03-13,EMP082,PROV034
400.03,3163,2025-09-24,EMP037,PROV045
1012.19,3164,2025-10-19,EMP052,PROV042
129.52,3165,2025-10-10,EMP033,PROV018
959.82,3166,2025-01-03,EMP005,PROV032
7148.6,3167,2025-03-05,EMP034,PROV031
162.47,3168,2025-02-21,EMP032,PROV019
3379.73,3169,2025-12-08,EMP051,PROV032
659.69,3170,2025-05-21,EMP031,PROV005
2043.37,3171,2025-10-13,EMP046,PROV004
331.49,3172,2025-12-30,EMP047,PROV033
208.44,3173,2025-05-16,EMP040,PROV022
209.38,3174,2025-11-05,EMP015,PROV027
138.35,3175,2025-02-05,EMP061,PROV047
235.12,3176,2025-08-19,EMP014,PROV009
2130.29,3177,2025-09-08,EMP075,PROV008
5799.38,3178,2025-01-31,EMP078,PROV001
4248.65,3179,2025-08-02,EMP001,PROV013
2345.68,3180,2025-12-02,EMP037,PROV012
166.29,3181,2025-09-04,EMP020,PROV044
378.77,3182,2025-12-16,EMP038,PROV023
416.5,3183,2025-12-23,EMP037,PROV039
316.17,3184,2025-09-10,EMP017,PROV010
1071.55,3185,2025-05-19,EMP089,PROV016
1177.9,3186,2025-09-23,EMP070,PROV001
517.34,3187,2025-03-02,EMP021,PROV034
510.01,3188,2025-05-08,EMP076,PROV030
4540.58,3189,2025-12-25,EMP080,PROV043
3789.53,3190,2025-03-15,EMP070,PROV023
412.66,3191,2025-09-19,EMP050,PROV020
6723.21,3192,2025-08-11,EMP062,PROV003
8046.93,3193,2025-04-05,EMP084,PROV013
450.28,3194,2025-04-27,EMP030,PROV038
511.51,3195,2025-11-04,EMP098,PROV033
1026.29,3196,2025-01-27,EMP036,PROV037
7625.03,3197,2025-01-31,EMP084,PROV005
5657.69,3198,2025-08-02,EMP005,PROV009
160.37,3199,2025-03-05,EMP079,PROV010
610.18,3200,2025-10-13,EMP013,PROV003
1278.62,3201,2025-10-19,EMP048,PROV039
1014.53,3202,2025-03-26,EMP004,PROV020
244.19,3203,2025-02-19,EMP085,PROV017
5219.56,3204,2025-09-22,EMP032,PROV012
2258.82,3205,2025-01-02,EMP020,PROV010
4740.42,3206,2025-07-27,EMP031,PROV004
5218.29,3207,2025-10-28,EMP002,PROV043
3138.42,3208,2025-10-13,EMP013,PROV012
755.82,3209,2025-03-17,EMP012,PROV029
1663.77,3210,2025-07-15,EMP093,PROV048
209.28,3211,2025-09-29,EMP057,PROV002
2224.8,3212,2025-07-11,EMP097,PROV035
228.3,3213,2025-04-17,EMP068,PROV003
2442.86,3214,2025-10-12,EMP089,PROV005
287.87,3215,2025-03-10,EMP032,PROV014
171.83,3216,2025-07-12,EMP078,PROV017
214.08,3217,2025-04-28,EMP007,PROV028
100.92,3218,2025-12-15,EMP006,PROV022
2738.29,3219,2025-09-21,EMP082,PROV020
2916.1,3220,2025-12-18,EMP020,PROV025
1071.19,3221,2025-05-25,EMP001,PROV026
210.24,3222,2025-09-16,EMP054,PROV003
146.93,3223,2025-06-21,EMP013,PROV024
109.21,3224,2025-10-14,EMP079,PROV013
214.53,3225,2025-11-17,EMP073,PROV045
6049.38,3226,2025-11-30,EMP023,PROV015
304.14,3227,2025-04-11,EMP047,PROV036
511.14,3228,2025-05-10,EMP006,PROV025
162.44,3229,2025-10-07,EMP063,PROV043
278.43,3230,2025-11-22,EMP099,PROV014
1092.57,3231,2025-08-02,EMP058,PROV009
1642.5,3232,2025-08-08,EMP084,PROV036
309.53,3233,2025-12-21,EMP027,PROV026
130.46,3234,2025-04-24,EMP077,PROV044
605.43,3235,2025-09-05,EMP090,PROV028
294.04,3236,2025-04-17,EMP069,PROV023
274.86,3237,2025-09-17,EMP036,PROV044
8312.38,3238,2025-06-05,EMP090,PROV003
1708.44,3239,2025-04-04,EMP031,PROV006
1299.44,3240,2025-08-26,EMP034,PROV038
678.5,3241,2025-06-26,EMP094,PROV016
720.92,3242,2025-01-18,EMP072,PROV004
1207.29,3243,2025-11-15,EMP049,PROV025
2470.93,3244,2025-10-10,EMP015,PROV045
2536.83,3245,2025-02-12,EMP018,PROV008
220.49,3246,2025-07-27,EMP075,PROV048
1000.52,3247,2025-09-12,EMP038,PROV016
666.68,3248,2025-08-06,EMP040,PROV033
5508.76,3249,2025-05-03,EMP039,PROV016
1831.63,3250,2025-08-23,EMP029,PROV040
1161.47,3251,2025-10-08,EMP053,PROV019
170.13,3252,2025-09-28,EMP020,PROV035
1626.58,3253,2025-01-24,EMP082,PROV009
171.56,3254,2025-09-11,EMP084,PROV005
472.51,3255,2025-02-09,EMP046,PROV009
193.06,3256,2025-11-11,EMP027,PROV018
2421.85,3257,2025-05-07,EMP023,PROV043
258.53,3258,2025-03-17,EMP091,PROV041
607.74,3259,2025-10-13,EMP051,PROV022
6185.14,3260,2025-11-16,EMP037,PROV025
256.23,3261,2025-04-30,EMP023,PROV037
1036.6,3262,2025-08-17,EMP081,PROV006
689.51,3263,2025-05-13,EMP007,PROV030
108.7,3264,2025-06-18,EMP049,PROV049
3850.49,3265,2025-08-08,EMP044,PROV024
137.43,3266,2025-01-15,EMP034,PROV032
888.2,3267,2025-10-20,EMP007,PROV004
1322.38,3268,2025-03-24,EMP054,PROV042
1806.56,3269,2025-12-31,EMP017,PROV023
2383.76,3270,2025-04-11,EMP079,PROV027
321.03,3271,2025-05-04,EMP099,PROV017
104.7,3272,2025-11-26,EMP029,PROV048
2798.26,3273,2025-07-30,EMP087,PROV010
1178.46,3274,2025-11-28,EMP058,PROV002
4701.49,3275,2025-01-14,EMP035,PROV034
4393.16,3276,2025-07-11,EMP024,PROV046
4860.18,3277,2025-10-10,EMP002,PROV020
933.66,3278,2025-08-24,EMP005,PROV007
464.79,3279,2025-03-01,EMP095,PROV013
3829.27,3280,2025-10-07,EMP025,PROV038
799.08,3281,2025-08-08,EMP076,PROV013
232.75,3282,2025-03-23,EMP079,PROV043
5128.0,3283,2025-03-19,EMP054,PROV043
5822.64,3284,2025-11-22,EMP033,PROV042
856.29,3285,2025-12-16,EMP028,PROV037
141.71,3286,2025-12-02,EMP083,PROV012
596.56,3287,2025-08-18,EMP077,PROV011
4046.46,3288,2025-04-30,EMP071,PROV005
6361.33,3289,2025-10-13,EMP026,PROV001
255.24,3290,2025-05-03,EMP049,PROV035
136.13,3291,2025-12-13,EMP008,PROV019
5684.61,3292,2025-01-15,EMP077,PROV008
600.91,3293,2025-04-26,EMP065,PROV003
1212.05,3294,2025-11-12,EMP084,PROV013
8632.4,3295,2025-05-12,EMP023,PROV037
135.87,3296,2025-11-29,EMP016,PROV041
1979.87,3297,2025-06-24,EMP061,PROV035
140.67,3298,2025-03-22,EMP042,PROV043
563.56,3299,2025-04-05,EMP091,PROV008
4051.62,3300,2025-06-28,EMP046,PROV034
736.11,3301,2025-11-03,EMP094,PROV014
9871.08,3302,2025-03-22,EMP005,PROV034
1312.56,3303,2025-02-15,EMP048,PROV008
438.86,3304,2025-12-13,EMP085,PROV030
275.56,3305,2025-02-08,EMP036,PROV050
502.39,3306,2025-05-16,EMP079,PROV024
555.99,3307,2025-12-02,EMP043,PROV025
137.22,3308,2025-08-21,EMP086,PROV027
548.46,3309,2025-06-14,EMP039,PROV016
848.16,3310,2025-12-01,EMP032,PROV048
2789.17,3311,2025-04-27,EMP077,PROV022
2058.06,3312,2025-04-02,EMP013,PROV019
2615.36,3313,2025-03-07,EMP087,PROV033
103.93,3314,2025-09-16,EMP038,PROV008
272.48,3315,2025-07-02,EMP036,PROV010
2105.56,3316,2025-03-17,EMP015,PROV017
928.92,3317,2025-11-28,EMP005,PROV022
102.48,3318,2025-10-09,EMP019,PROV044
4064.33,3319,2025-08-07,EMP081,PROV025
3512.52,3320,2025-03-27,EMP057,PROV010
1249.79,3321,2025-04-21,EMP092,PROV044
135.81,3322,2025-05-30,EMP013,PROV046
3412.17,3323,2025-02-10,EMP091,PROV002
1470.37,3324,2025-11-19,EMP082,PROV017
3663.7,3325,2025-03-29,EMP039,PROV042
3187.82,3326,2025-03-06,EMP023,PROV047
4036.49,3327,2025-01-20,EMP064,PROV013
1086.47,3328,2025-05-23,EMP040,PROV011
190.83,3329,2025-01-19,EMP080,PROV047
2199.45,3330,2025-08-23,EMP038,PROV038
1741.6,3331,2025-09-30,EMP098,PROV028
3051.45,3332,2025-03-22,EMP027,PROV017
218.66,3333,2025-07-31,EMP039,PROV018
245.44,3334,2025-11-26,EMP069,PROV039
6036.97,3335,2025-05-17,EMP076,PROV006
3161.95,3336,2025-08-12,EMP026,PROV008
6553.25,3337,2025-03-29,EMP018,PROV028
3291.78,3338,2025-04-02,EMP062,PROV010
1564.27,3339,2025-09-01,EMP094,PROV026
2033.6,3340,2025-05-02,EMP100,PROV021
6001.45,3341,2025-06-18,EMP047,PROV043
1437.52,3342,2025-10-10,EMP048,PROV035
1839.85,3343,2025-06-13,EMP059,PROV008
205.57,3344,2025-09-04,EMP014,PROV014
886.83,3345,2025-08-11,EMP081,PROV005
2708.91,3346,2025-08-09,EMP018,PROV006
348.25,3347,2025-01-10,EMP011,PROV032
253.81,3348,2025-06-19,EMP096,PROV028
424.28,3349,2025-03-14,EMP068,PROV040
304.09,3350,2025-02-27,EMP061,PROV049
269.05,3351,2025-02-13,EMP088,PROV027
707.46,3352,2025-09-15,EMP003,PROV020
6541.5,3353,2025-10-10,EMP017,PROV040
1033.05,3354,2025-11-20,EMP021,PROV021
237.6,3355,2025-05-24,EMP011,PROV042
142.54,3356,2025-01-01,EMP030,PROV047
2467.81,3357,2025-11-24,EMP001,PROV023
582.9,3358,2025-05-19,EMP007,PROV020
4402.12,3359,2025-01-29,EMP067,PROV047
2084.59,3360,2025-08-19,EMP020,PROV012
3912.76,3361,2025-12-05,EMP077,PROV016
349.86,3362,2025-08-13,EMP010,PROV013
2425.03,3363,2025-07-26,EMP048,PROV044
337.38,3364,2025-02-01,EMP064,PROV037
7553.3,3365,2025-09-01,EMP031,PROV012
1873.91,3366,2025-01-29,EMP022,PROV027
445.68,3367,2025-05-28,EMP047,PROV017
345.96,3368,2025-07-20,EMP057,PROV041
240.91,3369,2025-05-22,EMP067,PROV015
2450.65,3370,2025-10-23,EMP032,PROV030
273.8,3371,2025-03-08,EMP042,PROV024
1550.98,3372,2025-09-13,EMP016,PROV002
338.28,3373,2025-04-14,EMP002,PROV018
2108.33,3374,2025-09-05,EMP017,PROV044
4264.61,3375,2025-04-18,EMP025,PROV019
