fecha,product_id,stock_inicial,entradas,salidas,stock_final
2025-09-28,159,81,0,3,78
2025-09-29,159,78,0,4,74
2025-09-30,159,74,0,6,68
2025-10-01,159,68,0,5,63
2025-10-02,159,63,0,9,54
2025-10-03,159,54,0,9,45
2025-10-04,159,45,0,8,37
2025-10-05,159,37,0,6,31
2025-10-06,159,31,0,3,28
2025-10-07,159,28,0,3,25
2025-10-08,159,25,0,6,19
2025-10-09,159,19,120,5,134
2025-10-10,159,134,0,2,132
2025-10-11,159,132,0,8,124
2025-10-12,159,124,0,2,122
2025-10-13,159,122,0,8,114
2025-10-14,159,114,0,4,110
2025-10-15,159,110,0,9,101
2025-10-16,159,101,0,7,94
2025-10-17,159,94,0,8,86
2025-10-18,159,86,0,8,78
2025-10-19,159,78,0,6,72
2025-10-20,159,72,0,9,63
2025-10-21,159,63,0,0,63
2025-10-22,159,63,0,7,56
2025-10-23,159,56,0,6,50
2025-10-24,159,50,0,3,47
2025-10-25,159,47,0,5,42
2025-10-26,159,42,0,9,33
2025-10-27,159,33,0,3,30
2025-10-28,159,30,0,9,21
2025-10-29,159,21,0,3,18
2025-10-30,159,18,0,9,9
2025-10-31,159,9,0,1,8
2025-11-01,159,8,0,2,6
2025-11-02,159,6,0,0,6
2025-11-03,159,6,0,2,4
2025-11-04,159,4,0,6,0
2025-11-05,159,0,0,7,0
2025-11-06,159,0,0,4,0
2025-11-07,159,0,0,5,0
2025-11-08,159,0,0,9,0
2025-11-09,159,0,0,7,0
2025-11-10,159,0,120,5,115
2025-11-11,159,115,0,5,110
2025-11-12,159,110,0,2,108
2025-11-13,159,108,0,1,107
2025-11-14,159,107,0,4,103
2025-11-15,159,103,0,8,95
2025-11-16,159,95,0,3,92
2025-11-17,159,92,0,4,88
2025-11-18,159,88,0,5,83
2025-11-19,159,83,0,5,78
2025-11-20,159,78,0,3,75
2025-11-21,159,75,0,3,72
2025-11-22,159,72,0,7,65
2025-11-23,159,65,0,4,61
2025-11-24,159,61,0,4,57
2025-11-25,159,57,0,8,49
2025-11-26,159,49,0,3,46
2025-11-27,159,46,0,6,40
2025-11-28,159,40,0,4,36
2025-11-29,159,36,120,8,148
2025-11-30,159,148,0,7,141
2025-12-01,159,141,0,7,134
2025-12-02,159,134,0,9,125
2025-12-03,159,125,0,9,116
2025-12-04,159,116,0,2,114
2025-12-05,159,114,0,8,106
2025-12-06,159,106,0,7,99
2025-12-07,159,99,0,2,97
2025-12-08,159,97,0,9,88
2025-12-09,159,88,0,0,88
2025-12-10,159,88,0,4,84
2025-12-11,159,84,0,3,81
2025-12-12,159,81,0,7,74
2025-12-13,159,74,0,5,69
2025-12-14,159,69,0,9,60
2025-12-15,159,60,0,4,56
2025-12-16,159,56,0,8,48
2025-12-17,159,48,0,5,43
2025-12-18,159,43,0,2,41
2025-12-19,159,41,0,5,36
2025-12-20,159,36,0,3,33
2025-12-21,159,33,0,8,25
2025-12-22,159,25,0,1,24
2025-12-23,159,24,0,6,18
2025-12-24,159,18,0,9,9
2025-12-25,159,9,0,7,2
2025-12-26,159,2,0,8,0
2025-12-27,159,0,0,9,0
2025-12-28,159,0,0,0,0
2025-12-29,159,0,0,9,0
2025-12-30,159,0,0,2,0
2025-12-31,159,0,0,4,0
2026-01-01,159,0,0,9,0
2026-01-02,159,0,0,3,0
2026-01-03,159,0,0,4,0
2026-01-04,159,0,0,1,0
2026-01-05,159,0,0,7,0
2026-01-06,159,0,120,6,114
2026-01-07,159,114,0,4,110
2026-01-08,159,110,0,9,101
2026-01-09,159,101,0,5,96
2026-01-10,159,96,0,3,93
2026-01-11,159,93,0,4,89
2026-01-12,159,89,0,4,85
2026-01-13,159,85,0,6,79
2026-01-14,159,79,0,3,76
2026-01-15,159,76,0,4,72
2026-01-16,159,72,0,3,69
2026-01-17,159,69,0,3,66
2026-01-18,159,66,0,7,59
2026-01-19,159,59,0,4,55
2026-01-20,159,55,0,8,47
2026-01-21,159,47,0,4,43
2026-01-22,159,43,0,7,36
2026-01-23,159,36,0,6,30
2026-01-24,159,30,0,4,26
2026-01-25,159,26,0,5,21
2026-01-26,159,21,120,2,139
2026-01-27,159,139,0,0,139
2026-01-28,159,139,0,9,130
2026-01-29,159,130,0,9,121
2026-01-30,159,121,0,9,112
2026-01-31,159,112,0,9,103
2026-02-01,159,103,0,7,96
2026-02-02,159,96,0,4,92
2026-02-03,159,92,0,8,84
2026-02-04,159,84,0,6,78
2026-02-05,159,78,0,0,78
2026-02-06,159,78,0,0,78
2026-02-07,159,78,0,6,72
2026-02-08,159,72,0,6,66
2026-02-09,159,66,0,8,58
2026-02-10,159,58,0,1,57
2026-02-11,159,57,0,6,51
2026-02-12,159,51,0,1,50
2026-02-13,159,50,0,9,41
2026-02-14,159,41,0,9,32
2026-02-15,159,32,0,8,24
2026-02-16,159,24,0,0,24
2026-02-17,159,24,0,6,18
2026-02-18,159,18,0,9,9
2026-02-19,159,9,120,2,127
2026-02-20,159,127,0,9,118
2026-02-21,159,118,0,9,109
2026-02-22,159,109,0,0,109
2026-02-23,159,109,0,1,108
2026-02-24,159,108,0,5,103
2026-02-25,159,103,0,9,94
2026-02-26,159,94,0,1,93
2026-02-27,159,93,0,1,92
2026-02-28,159,92,0,3,89
2026-03-01,159,89,0,2,87
2026-03-02,159,87,0,7,80
2026-03-03,159,80,0,7,73
2026-03-04,159,73,0,5,68
2026-03-05,159,68,0,3,65
2026-03-06,159,65,0,6,59
2026-03-07,159,59,0,8,51
2026-03-08,159,51,0,1,50
2026-03-09,159,50,0,5,45
2026-03-10,159,45,0,6,39
2026-03-11,159,39,0,7,32
2026-03-12,159,32,0,1,31
2026-03-13,159,31,0,3,28
2026-03-14,159,28,0,4,24
2026-03-15,159,24,0,1,23
2026-03-16,159,23,0,1,22
2026-03-17,159,22,0,2,20
2026-03-18,159,20,0,4,16
2026-03-19,159,16,0,1,15
2026-03-20,159,15,120,8,127
2026-03-21,159,127,0,7,120
2026-03-22,159,120,0,0,120
2026-03-23,159,120,0,8,112
2026-03-24,159,112,0,9,103
2026-03-25,159,103,0,1,102
2026-03-26,159,102,0,0,102
2026-03-27,159,102,0,5,97
2026-03-28,159,97,0,0,97
2026-03-29,159,97,0,5,92
2026-03-30,159,92,0,1,91
2026-03-31,159,91,0,6,85
2026-04-01,159,85,0,6,79
2026-04-02,159,79,0,3,76
2026-04-03,159,76,0,1,75
2026-04-04,159,75,0,6,69
2026-04-05,159,69,0,0,69
2026-04-06,159,69,0,1,68
2026-04-07,159,68,0,1,67
2026-04-08,159,67,0,0,67
2026-04-09,159,67,0,8,59
2025-01-01,160,68,0,5,63
2025-01-02,160,63,0,6,57
2025-01-03,160,57,0,2,55
2025-01-04,160,55,0,3,52
2025-01-05,160,52,0,9,43
2025-01-06,160,43,0,0,43
2025-01-07,160,43,0,5,38
2025-01-08,160,38,0,8,30
2025-01-09,160,30,0,4,26
2025-01-10,160,26,0,9,17
2025-01-11,160,17,0,9,8
2025-01-12,160,8,120,1,127
2025-01-13,160,127,0,7,120
2025-01-14,160,120,0,4,116
2025-01-15,160,116,0,3,113
2025-01-16,160,113,0,8,105
2025-01-17,160,105,0,1,104
2025-01-18,160,104,0,2,102
2025-01-19,160,102,0,7,95
2025-01-20,160,95,0,3,92
2025-01-21,160,92,0,8,84
2025-01-22,160,84,0,9,75
2025-01-23,160,75,0,9,66
2025-01-24,160,66,0,9,57
2025-01-25,160,57,0,9,48
2025-01-26,160,48,0,8,40
2025-01-27,160,40,0,9,31
2025-01-28,160,31,0,5,26
2025-01-29,160,26,0,5,21
2025-01-30,160,21,120,7,134
2025-01-31,160,134,0,6,128
2025-02-01,160,128,0,6,122
2025-02-02,160,122,0,1,121
2025-02-03,160,121,0,3,118
2025-02-04,160,118,0,0,118
2025-02-05,160,118,0,6,112
2025-02-06,160,112,0,3,109
2025-02-07,160,109,0,8,101
2025-02-08,160,101,0,5,96
2025-02-09,160,96,0,5,91
2025-02-10,160,91,0,8,83
2025-02-11,160,83,0,7,76
2025-02-12,160,76,0,5,71
2025-02-13,160,71,0,5,66
2025-02-14,160,66,0,5,61
2025-02-15,160,61,0,3,58
2025-02-16,160,58,0,4,54
2025-02-17,160,54,0,2,52
2025-02-18,160,52,0,8,44
2025-02-19,160,44,0,1,43
2025-02-20,160,43,0,6,37
2025-02-21,160,37,0,6,31
2025-02-22,160,31,0,0,31
2025-02-23,160,31,0,3,28
2025-02-24,160,28,0,0,28
2025-02-25,160,28,0,2,26
2025-02-26,160,26,0,8,18
2025-02-27,160,18,0,9,9
2025-02-28,160,9,0,0,9
2025-03-01,160,9,120,0,129
2025-03-02,160,129,0,0,129
2025-03-03,160,129,0,8,121
2025-03-04,160,121,0,4,117
2025-03-05,160,117,0,0,117
2025-03-06,160,117,0,2,115
2025-03-07,160,115,0,6,109
2025-03-08,160,109,0,1,108
2025-03-09,160,108,0,3,105
2025-03-10,160,105,0,1,104
2025-03-11,160,104,0,8,96
2025-03-12,160,96,0,8,88
2025-03-13,160,88,0,6,82
2025-03-14,160,82,0,6,76
2025-03-15,160,76,0,1,75
2025-03-16,160,75,0,9,66
2025-03-17,160,66,0,7,59
2025-03-18,160,59,0,0,59
2025-03-19,160,59,0,7,52
2025-03-20,160,52,0,4,48
2025-03-21,160,48,0,3,45
2025-03-22,160,45,0,9,36
2025-03-23,160,36,120,9,147
2025-03-24,160,147,0,1,146
2025-03-25,160,146,0,3,143
2025-03-26,160,143,0,2,141
2025-03-27,160,141,0,4,137
2025-03-28,160,137,0,6,131
2025-03-29,160,131,0,8,123
2025-03-30,160,123,0,4,119
2025-03-31,160,119,0,7,112
2025-04-01,160,112,0,1,111
2025-04-02,160,111,0,5,106
2025-04-03,160,106,0,7,99
2025-04-04,160,99,0,8,91
2025-04-05,160,91,0,3,88
2025-04-06,160,88,0,3,85
2025-04-07,160,85,0,6,79
2025-04-08,160,79,0,3,76
2025-04-09,160,76,0,4,72
2025-04-10,160,72,0,1,71
2025-04-11,160,71,0,1,70
2025-04-12,160,70,0,9,61
2025-04-13,160,61,0,4,57
2025-04-14,160,57,0,9,48
2025-04-15,160,48,0,9,39
2025-04-16,160,39,0,1,38
2025-04-17,160,38,0,5,33
2025-04-18,160,33,0,0,33
2025-04-19,160,33,0,6,27
2025-04-20,160,27,0,6,21
2025-04-21,160,21,0,5,16
2025-04-22,160,16,0,7,9
2025-04-23,160,9,0,4,5
2025-04-24,160,5,0,9,0
2025-04-25,160,0,0,6,0
2025-04-26,160,0,0,2,0
2025-04-27,160,0,0,1,0
2025-04-28,160,0,0,0,0
2025-04-29,160,0,0,9,0
2025-04-30,160,0,0,1,0
2025-05-01,160,0,0,0,0
2025-05-02,160,0,0,8,0
2025-05-03,160,0,0,6,0
2025-05-04,160,0,0,9,0
2025-05-05,160,0,0,6,0
2025-05-06,160,0,0,8,0
2025-05-07,160,0,0,3,0
2025-05-08,160,0,0,7,0
2025-05-09,160,0,0,2,0
2025-05-10,160,0,0,8,0
2025-05-11,160,0,0,1,0
2025-05-12,160,0,0,8,0
2025-05-13,160,0,0,1,0
2025-05-14,160,0,0,4,0
2025-05-15,160,0,0,6,0
2025-05-16,160,0,0,3,0
2025-05-17,160,0,0,9,0
2025-05-18,160,0,0,1,0
2025-05-19,160,0,0,0,0
2025-05-20,160,0,0,5,0
2025-05-21,160,0,0,9,0
2025-05-22,160,0,0,0,0
2025-05-23,160,0,120,6,114
2025-05-24,160,114,0,6,108
2025-05-25,160,108,0,0,108
2025-05-26,160,108,0,0,108
2025-05-27,160,108,0,5,103
2025-05-28,160,103,0,7,96
2025-05-29,160,96,0,6,90
2025-05-30,160,90,0,5,85
2025-05-31,160,85,0,9,76
2025-06-01,160,76,0,2,74
2025-06-02,160,74,0,6,68
2025-06-03,160,68,0,5,63
2025-06-04,160,63,0,7,56
2025-06-05,160,56,0,3,53
2025-06-06,160,53,0,8,45
2025-06-07,160,45,0,0,45
2025-06-08,160,45,0,6,39
2025-06-09,160,39,0,9,30
2025-06-10,160,30,0,9,21
2025-06-11,160,21,0,6,15
2025-06-12,160,15,0,0,15
2025-06-13,160,15,0,1,14
2025-06-14,160,14,0,6,8
2025-06-15,160,8,0,9,0
2025-06-16,160,0,0,3,0
2025-06-17,160,0,0,9,0
2025-06-18,160,0,0,8,0
2025-06-19,160,0,0,9,0
2025-06-20,160,0,0,1,0
2025-06-21,160,0,0,4,0
2025-06-22,160,0,0,3,0
2025-06-23,160,0,0,3,0
2025-06-24,160,0,0,2,0
2025-06-25,160,0,0,7,0
2025-06-26,160,0,0,5,0
2025-06-27,160,0,0,1,0
2025-06-28,160,0,0,6,0
2025-06-29,160,0,0,3,0
2025-06-30,160,0,0,1,0
2025-07-01,160,0,0,3,0
2025-07-02,160,0,0,7,0
2025-07-03,160,0,0,9,0
2025-07-04,160,0,0,7,0
2025-07-05,160,0,120,8,112
2025-07-06,160,112,0,9,103
2025-07-07,160,103,0,6,97
2025-07-08,160,97,0,3,94
2025-07-09,160,94,0,1,93
2025-07-10,160,93,0,5,88
2025-07-11,160,88,0,3,85
2025-07-12,160,85,0,5,80
2025-07-13,160,80,0,7,73
2025-07-14,160,73,0,2,71
2025-07-15,160,71,0,0,71
2025-07-16,160,71,0,4,67
2025-07-17,160,67,0,2,65
2025-07-18,160,65,0,5,60
2025-07-19,160,60,0,2,58
2025-07-20,160,58,0,0,58
2025-07-21,160,58,0,8,50
2025-07-22,160,50,0,4,46
2025-07-23,160,46,0,1,45
2025-07-24,160,45,0,1,44
2025-07-25,160,44,0,8,36
2025-07-26,160,36,0,0,36
2025-07-27,160,36,0,9,27
2025-07-28,160,27,0,0,27
2025-07-29,160,27,0,5,22
2025-07-30,160,22,0,8,14
2025-07-31,160,14,120,2,132
2025-08-01,160,132,0,1,131
2025-08-02,160,131,0,0,131
2025-08-03,160,131,0,8,123
2025-08-04,160,123,0,4,119
2025-08-05,160,119,0,2,117
2025-08-06,160,117,0,9,108
2025-08-07,160,108,0,9,99
2025-08-08,160,99,0,4,95
2025-08-09,160,95,0,2,93
2025-08-10,160,93,0,8,85
2025-08-11,160,85,0,0,85
2025-08-12,160,85,0,0,85
2025-08-13,160,85,0,2,83
2025-08-14,160,83,0,5,78
2025-08-15,160,78,0,1,77
2025-08-16,160,77,0,0,77
2025-08-17,160,77,0,7,70
2025-08-18,160,70,0,9,61
2025-08-19,160,61,0,8,53
2025-08-20,160,53,0,9,44
2025-08-21,160,44,0,0,44
2025-08-22,160,44,0,2,42
2025-08-23,160,42,0,4,38
2025-08-24,160,38,0,9,29
2025-08-25,160,29,0,0,29
2025-08-26,160,29,0,4,25
2025-08-27,160,25,0,0,25
2025-08-28,160,25,0,8,17
2025-08-29,160,17,0,7,10
2025-08-30,160,10,0,1,9
2025-08-31,160,9,120,2,127
2025-09-01,160,127,0,9,118
2025-09-02,160,118,0,8,110
2025-09-03,160,110,0,2,108
2025-09-04,160,108,0,7,101
2025-09-05,160,101,0,4,97
2025-09-06,160,97,0,6,91
2025-09-07,160,91,0,3,88
2025-09-08,160,88,0,7,81
2025-09-09,160,81,0,3,78
2025-09-10,160,78,0,4,74
2025-09-11,160,74,0,0,74
2025-09-12,160,74,0,9,65
2025-09-13,160,65,0,7,58
2025-09-14,160,58,0,6,52
2025-09-15,160,52,0,4,48
2025-09-16,160,48,0,5,43
2025-09-17,160,43,0,0,43
2025-09-18,160,43,0,7,36
2025-09-19,160,36,120,4,152
2025-09-20,160,152,0,9,143
2025-09-21,160,143,0,6,137
2025-09-22,160,137,0,9,128
2025-09-23,160,128,0,3,125
2025-09-24,160,125,0,5,120
2025-09-25,160,120,0,1,119
2025-09-26,160,119,0,3,116
2025-09-27,160,116,0,4,112
2025-09-28,160,112,0,8,104
2025-09-29,160,104,0,8,96
2025-09-30,160,96,0,7,89
2025-10-01,160,89,0,3,86
2025-10-02,160,86,0,5,81
2025-10-03,160,81,0,6,75
2025-10-04,160,75,0,0,75
2025-10-05,160,75,0,0,75
2025-10-06,160,75,0,3,72
2025-10-07,160,72,0,2,70
2025-10-08,160,70,0,9,61
2025-10-09,160,61,0,3,58
2025-10-10,160,58,0,8,50
2025-10-11,160,50,0,1,49
2025-10-12,160,49,0,3,46
2025-10-13,160,46,0,6,40
2025-10-14,160,40,0,1,39
2025-10-15,160,39,0,3,36
2025-10-16,160,36,0,0,36
2025-10-17,160,36,0,9,27
2025-10-18,160,27,0,9,18
2025-10-19,160,18,0,9,9
2025-10-20,160,9,0,2,7
2025-10-21,160,7,0,0,7
2025-10-22,160,7,0,5,2
2025-10-23,160,2,0,5,0
2025-10-24,160,0,0,5,0
2025-10-25,160,0,0,0,0
2025-10-26,160,0,0,9,0
2025-10-27,160,0,0,3,0
2025-10-28,160,0,0,5,0
2025-10-29,160,0,0,1,0
2025-10-30,160,0,0,6,0
2025-10-31,160,0,0,9,0
2025-11-01,160,0,0,8,0
2025-11-02,160,0,0,0,0
2025-11-03,160,0,0,9,0
2025-11-04,160,0,0,5,0
2025-11-05,160,0,120,6,114
2025-11-06,160,114,0,7,107
2025-11-07,160,107,0,3,104
2025-11-08,160,104,0,7,97
2025-11-09,160,97,0,6,91
2025-11-10,160,91,0,7,84
2025-11-11,160,84,0,4,80
2025-11-12,160,80,0,9,71
2025-11-13,160,71,0,6,65
2025-11-14,160,65,0,3,62
2025-11-15,160,62,0,0,62
2025-11-16,160,62,0,2,60
2025-11-17,160,60,0,9,51
2025-11-18,160,51,0,8,43
2025-11-19,160,43,0,3,40
2025-11-20,160,40,0,4,36
2025-11-21,160,36,0,5,31
2025-11-22,160,31,0,6,25
2025-11-23,160,25,0,8,17
2025-11-24,160,17,120,3,134
2025-11-25,160,134,0,7,127
2025-11-26,160,127,0,3,124
2025-11-27,160,124,0,2,122
2025-11-28,160,122,0,9,113
2025-11-29,160,113,0,5,108
2025-11-30,160,108,0,2,106
2025-12-01,160,106,0,1,105
2025-12-02,160,105,0,8,97
2025-12-03,160,97,0,2,95
2025-12-04,160,95,0,0,95
2025-12-05,160,95,0,8,87
2025-12-06,160,87,0,4,83
2025-12-07,160,83,0,6,77
2025-12-08,160,77,0,1,76
2025-12-09,160,76,0,0,76
2025-12-10,160,76,0,5,71
2025-12-11,160,71,0,4,67
2025-12-12,160,67,0,9,58
2025-12-13,160,58,0,5,53
2025-12-14,160,53,0,1,52
2025-12-15,160,52,0,6,46
2025-12-16,160,46,0,0,46
2025-12-17,160,46,0,7,39
2025-12-18,160,39,0,6,33
2025-12-19,160,33,0,4,29
2025-12-20,160,29,0,8,21
2025-12-21,160,21,120,2,139
2025-12-22,160,139,0,6,133
2025-12-23,160,133,0,9,124
2025-12-24,160,124,0,3,121
2025-12-25,160,121,0,4,117
2025-12-26,160,117,0,3,114
2025-12-27,160,114,0,8,106
2025-12-28,160,106,0,6,100
2025-12-29,160,100,0,5,95
2025-12-30,160,95,0,5,90
2025-12-31,160,90,0,9,81
2026-01-01,160,81,0,6,75
2026-01-02,160,75,0,4,71
2026-01-03,160,71,0,9,62
2026-01-04,160,62,0,2,60
2026-01-05,160,60,0,2,58
2026-01-06,160,58,0,6,52
2026-01-07,160,52,0,9,43
2026-01-08,160,43,0,0,43
2026-01-09,160,43,0,3,40
2026-01-10,160,40,0,9,31
2026-01-11,160,31,0,3,28
2026-01-12,160,28,0,0,28
2026-01-13,160,28,0,6,22
2026-01-14,160,22,0,6,16
2026-01-15,160,16,0,4,12
2026-01-16,160,12,0,9,3
2026-01-17,160,3,0,7,0
2026-01-18,160,0,120,3,117
2026-01-19,160,117,0,3,114
2026-01-20,160,114,0,8,106
2026-01-21,160,106,0,9,97
2026-01-22,160,97,0,1,96
2026-01-23,160,96,0,3,93
2026-01-24,160,93,0,9,84
2026-01-25,160,84,0,2,82
2026-01-26,160,82,0,9,73
2026-01-27,160,73,0,4,69
2026-01-28,160,69,0,6,63
2026-01-29,160,63,0,4,59
2026-01-30,160,59,0,4,55
2026-01-31,160,55,0,3,52
2026-02-01,160,52,0,8,44
2026-02-02,160,44,0,5,39
2026-02-03,160,39,0,5,34
2026-02-04,160,34,0,5,29
2026-02-05,160,29,0,5,24
2026-02-06,160,24,0,0,24
2026-02-07,160,24,0,1,23
2026-02-08,160,23,0,3,20
2026-02-09,160,20,0,9,11
2026-02-10,160,11,0,9,2
2026-02-11,160,2,120,4,118
2026-02-12,160,118,0,9,109
2026-02-13,160,109,0,2,107
2026-02-14,160,107,0,7,100
2026-02-15,160,100,0,5,95
2026-02-16,160,95,0,7,88
2026-02-17,160,88,0,4,84
2026-02-18,160,84,0,6,78
2026-02-19,160,78,0,9,69
2026-02-20,160,69,0,6,63
2026-02-21,160,63,0,5,58
2026-02-22,160,58,0,9,49
2026-02-23,160,49,0,3,46
2026-02-24,160,46,0,5,41
2026-02-25,160,41,0,8,33
2026-02-26,160,33,0,3,30
2026-02-27,160,30,0,5,25
2026-02-28,160,25,0,3,22
2026-03-01,160,22,120,2,140
2026-03-02,160,140,0,9,131
2026-03-03,160,131,0,3,128
2026-03-04,160,128,0,3,125
2026-03-05,160,125,0,5,120
2026-03-06,160,120,0,3,117
2026-03-07,160,117,0,5,112
2026-03-08,160,112,0,1,111
2026-03-09,160,111,0,3,108
2026-03-10,160,108,0,1,107
2026-03-11,160,107,0,7,100
2026-03-12,160,100,0,8,92
2026-03-13,160,92,0,6,86
2026-03-14,160,86,0,5,81
2026-03-15,160,81,0,7,74
2026-03-16,160,74,0,3,71
2026-03-17,160,71,0,9,62
2026-03-18,160,62,0,1,61
2026-03-19,160,61,0,3,58
2026-03-20,160,58,0,4,54
2026-03-21,160,54,0,8,46
2026-03-22,160,46,0,4,42
2026-03-23,160,42,0,8,34
2026-03-24,160,34,0,4,30
2026-03-25,160,30,0,1,29
2026-03-26,160,29,0,0,29
2026-03-27,160,29,0,6,23
2026-03-28,160,23,0,1,22
2026-03-29,160,22,0,4,18
2026-03-30,160,18,0,6,12
2026-03-31,160,12,0,4,8
2026-04-01,160,8,0,9,0
2026-04-02,160,0,0,7,0
2026-04-03,160,0,0,2,0
2026-04-04,160,0,120,5,115
2026-04-05,160,115,0,3,112
2026-04-06,160,112,0,3,109
2026-04-07,160,109,0,6,103
2026-04-08,160,103,0,5,98
2026-04-09,160,98,0,1,97
2025-01-01,161,90,0,1,89
2025-01-02,161,89,0,7,82
2025-01-03,161,82,0,3,79
2025-01-04,161,79,0,9,70
2025-01-05,161,70,0,0,70
2025-01-06,161,70,0,0,70
2025-01-07,161,70,0,8,62
2025-01-08,161,62,0,3,59
2025-01-09,161,59,0,0,59
2025-01-10,161,59,0,2,57
2025-01-11,161,57,0,2,55
2025-01-12,161,55,0,6,49
2025-01-13,161,49,0,5,44
2025-01-14,161,44,0,7,37
2025-01-15,161,37,0,2,35
2025-01-16,161,35,0,2,33
2025-01-17,161,33,0,0,33
2025-01-18,161,33,0,6,27
2025-01-19,161,27,120,4,143
2025-01-20,161,143,0,9,134
2025-01-21,161,134,0,7,127
2025-01-22,161,127,0,5,122
2025-01-23,161,122,0,2,120
2025-01-24,161,120,0,6,114
2025-01-25,161,114,0,2,112
2025-01-26,161,112,0,4,108
2025-01-27,161,108,0,6,102
2025-01-28,161,102,0,1,101
2025-01-29,161,101,0,9,92
2025-01-30,161,92,0,3,89
2025-01-31,161,89,0,1,88
2025-02-01,161,88,0,6,82
2025-02-02,161,82,0,2,80
2025-02-03,161,80,0,8,72
2025-02-04,161,72,0,5,67
2025-02-05,161,67,0,0,67
2025-02-06,161,67,0,9,58
2025-02-07,161,58,0,7,51
2025-02-08,161,51,0,6,45
2025-02-09,161,45,0,0,45
2025-02-10,161,45,0,2,43
2025-02-11,161,43,0,2,41
2025-02-12,161,41,0,2,39
2025-02-13,161,39,0,5,34
2025-02-14,161,34,0,1,33
2025-02-15,161,33,0,5,28
2025-02-16,161,28,0,0,28
2025-02-17,161,28,0,3,25
2025-02-18,161,25,0,2,23
2025-02-19,161,23,0,1,22
2025-02-20,161,22,120,0,142
2025-02-21,161,142,0,8,134
2025-02-22,161,134,0,4,130
2025-02-23,161,130,0,1,129
2025-02-24,161,129,0,3,126
2025-02-25,161,126,0,2,124
2025-02-26,161,124,0,6,118
2025-02-27,161,118,0,5,113
2025-02-28,161,113,0,8,105
2025-03-01,161,105,0,3,102
2025-03-02,161,102,0,2,100
2025-03-03,161,100,0,6,94
2025-03-04,161,94,0,5,89
2025-03-05,161,89,0,4,85
2025-03-06,161,85,0,9,76
2025-03-07,161,76,0,6,70
2025-03-08,161,70,0,4,66
2025-03-09,161,66,0,8,58
2025-03-10,161,58,0,3,55
2025-03-11,161,55,0,0,55
2025-03-12,161,55,0,9,46
2025-03-13,161,46,0,4,42
2025-03-14,161,42,0,0,42
2025-03-15,161,42,0,0,42
2025-03-16,161,42,0,0,42
2025-03-17,161,42,0,0,42
2025-03-18,161,42,0,7,35
2025-03-19,161,35,0,6,29
2025-03-20,161,29,0,2,27
2025-03-21,161,27,0,6,21
2025-03-22,161,21,0,4,17
2025-03-23,161,17,0,5,12
2025-03-24,161,12,0,8,4
2025-03-25,161,4,0,0,4
2025-03-26,161,4,0,4,0
2025-03-27,161,0,120,4,116
2025-03-28,161,116,0,4,112
2025-03-29,161,112,0,1,111
2025-03-30,161,111,0,8,103
2025-03-31,161,103,0,3,100
2025-04-01,161,100,0,6,94
2025-04-02,161,94,0,9,85
2025-04-03,161,85,0,5,80
2025-04-04,161,80,0,4,76
2025-04-05,161,76,0,4,72
2025-04-06,161,72,0,6,66
2025-04-07,161,66,0,1,65
2025-04-08,161,65,0,8,57
2025-04-09,161,57,0,1,56
2025-04-10,161,56,0,8,48
2025-04-11,161,48,0,3,45
2025-04-12,161,45,0,9,36
2025-04-13,161,36,120,5,151
2025-04-14,161,151,0,0,151
2025-04-15,161,151,0,4,147
2025-04-16,161,147,0,5,142
2025-04-17,161,142,0,8,134
2025-04-18,161,134,0,8,126
2025-04-19,161,126,0,8,118
2025-04-20,161,118,0,2,116
2025-04-21,161,116,0,3,113
2025-04-22,161,113,0,7,106
2025-04-23,161,106,0,7,99
2025-04-24,161,99,0,1,98
2025-04-25,161,98,0,7,91
2025-04-26,161,91,0,6,85
2025-04-27,161,85,0,8,77
2025-04-28,161,77,0,4,73
2025-04-29,161,73,0,1,72
2025-04-30,161,72,0,4,68
2025-05-01,161,68,0,1,67
2025-05-02,161,67,0,4,63
2025-05-03,161,63,0,8,55
2025-05-04,161,55,0,6,49
2025-05-05,161,49,0,6,43
2025-05-06,161,43,0,0,43
2025-05-07,161,43,0,8,35
2025-05-08,161,35,0,1,34
2025-05-09,161,34,0,3,31
2025-05-10,161,31,0,8,23
2025-05-11,161,23,0,2,21
2025-05-12,161,21,0,8,13
2025-05-13,161,13,0,0,13
2025-05-14,161,13,0,9,4
2025-05-15,161,4,0,7,0
2025-05-16,161,0,120,4,116
2025-05-17,161,116,0,3,113
2025-05-18,161,113,0,8,105
2025-05-19,161,105,0,7,98
2025-05-20,161,98,0,8,90
2025-05-21,161,90,0,6,84
2025-05-22,161,84,0,6,78
2025-05-23,161,78,0,4,74
2025-05-24,161,74,0,9,65
2025-05-25,161,65,0,0,65
2025-05-26,161,65,0,5,60
2025-05-27,161,60,0,9,51
2025-05-28,161,51,0,5,46
2025-05-29,161,46,0,9,37
2025-05-30,161,37,0,0,37
2025-05-31,161,37,0,8,29
2025-06-01,161,29,0,4,25
2025-06-02,161,25,0,8,17
2025-06-03,161,17,0,4,13
2025-06-04,161,13,0,1,12
2025-06-05,161,12,0,4,8
2025-06-06,161,8,0,5,3
2025-06-07,161,3,0,8,0
2025-06-08,161,0,0,7,0
2025-06-09,161,0,120,5,115
2025-06-10,161,115,0,4,111
2025-06-11,161,111,0,4,107
2025-06-12,161,107,0,1,106
