Fecha,ID_Producto,ID_Almacen,Tipo_Movimiento,Cantidad
2025-06-24,PROD005,ALM02,Salida,1
2025-06-24,PROD036,ALM02,Salida,2
2025-06-24,PROD005,ALM02,Salida,19
2025-06-24,PROD038,ALM03,Salida,18
2025-06-24,PROD017,ALM02,Salida,22
2025-06-24,PROD024,ALM02,Salida,17
2025-06-24,PROD036,ALM02,Salida,14
2025-06-24,PROD009,ALM01,Salida,6
2025-06-24,PROD004,ALM03,Salida,8
2025-06-24,PROD005,ALM02,Entrada,252
2025-06-24,PROD009,ALM03,Salida,8
2025-06-24,PROD007,ALM03,Salida,9
2025-06-24,PROD019,ALM03,Salida,5
2025-06-24,PROD028,ALM01,Salida,19
2025-06-24,PROD015,ALM02,Salida,11
2025-06-24,PROD003,ALM02,Salida,3
2025-06-24,PROD029,ALM02,Salida,20
2025-06-24,PROD039,ALM02,Devolución,15
2025-06-24,PROD029,ALM02,Salida,20
2025-06-24,PROD050,ALM03,Entrada,250
2025-06-24,PROD049,ALM03,Entrada,215
2025-06-24,PROD004,ALM01,Salida,2
2025-06-24,PROD006,ALM03,Salida,1
2025-06-25,PROD039,ALM03,Salida,1
2025-06-25,PROD012,ALM02,Salida,12
2025-06-25,PROD022,ALM02,Entrada,241
2025-06-25,PROD044,ALM03,Salida,20
2025-06-25,PROD041,ALM02,Devolución,10
2025-06-25,PROD037,ALM01,Salida,12
2025-06-25,PROD033,ALM02,Salida,8
2025-06-25,PROD005,ALM02,Salida,1
2025-06-25,PROD036,ALM01,Entrada,173
2025-06-25,PROD034,ALM01,Devolución,5
2025-06-25,PROD028,ALM02,Salida,17
2025-06-25,PROD037,ALM03,Salida,15
2025-06-25,PROD021,ALM03,Entrada,252
2025-06-25,PROD032,ALM01,Salida,17
2025-06-25,PROD002,ALM02,Devolución,19
2025-06-25,PROD020,ALM02,Salida,15
2025-06-25,PROD007,ALM02,Salida,9
2025-06-25,PROD035,ALM01,Salida,12
2025-06-25,PROD009,ALM01,Salida,24
2025-06-25,PROD040,ALM03,Salida,4
2025-06-25,PROD040,ALM01,Salida,23
2025-06-25,PROD012,ALM01,Devolución,9
2025-06-25,PROD003,ALM03,Salida,15
2025-06-25,PROD046,ALM01,Salida,20
2025-06-25,PROD014,ALM02,Salida,4
2025-06-25,PROD035,ALM03,Salida,6
2025-06-25,PROD003,ALM02,Salida,11
2025-06-25,PROD016,ALM03,Salida,16
2025-06-26,PROD005,ALM01,Salida,3
2025-06-26,PROD044,ALM01,Entrada,251
2025-06-26,PROD037,ALM01,Salida,13
2025-06-26,PROD021,ALM03,Salida,19
2025-06-26,PROD006,ALM01,Entrada,225
2025-06-26,PROD006,ALM01,Salida,14
2025-06-26,PROD011,ALM03,Salida,24
2025-06-26,PROD006,ALM03,Devolución,6
2025-06-26,PROD026,ALM03,Entrada,101
2025-06-26,PROD023,ALM02,Salida,10
2025-06-26,PROD030,ALM02,Entrada,212
2025-06-26,PROD034,ALM01,Entrada,148
2025-06-26,PROD031,ALM03,Salida,22
2025-06-26,PROD020,ALM03,Salida,16
2025-06-26,PROD019,ALM03,Salida,18
2025-06-26,PROD050,ALM01,Entrada,256
2025-06-26,PROD048,ALM03,Devolución,4
2025-06-26,PROD003,ALM02,Salida,12
2025-06-26,PROD014,ALM03,Salida,22
2025-06-27,PROD015,ALM02,Salida,16
2025-06-27,PROD012,ALM02,Salida,24
2025-06-27,PROD031,ALM03,Salida,10
2025-06-27,PROD047,ALM02,Devolución,9
2025-06-27,PROD036,ALM01,Salida,9
2025-06-27,PROD024,ALM03,Salida,8
2025-06-27,PROD022,ALM03,Entrada,257
2025-06-27,PROD048,ALM01,Salida,12
2025-06-27,PROD047,ALM01,Salida,6
2025-06-27,PROD024,ALM03,Salida,18
2025-06-27,PROD005,ALM02,Salida,13
2025-06-27,PROD046,ALM01,Salida,18
2025-06-27,PROD025,ALM01,Devolución,24
2025-06-27,PROD012,ALM02,Entrada,115
2025-06-27,PROD023,ALM01,Salida,21
2025-06-27,PROD048,ALM01,Salida,17
2025-06-27,PROD017,ALM01,Salida,3
2025-06-27,PROD006,ALM03,Salida,23
2025-06-27,PROD008,ALM03,Salida,13
2025-06-27,PROD047,ALM02,Entrada,250
2025-06-27,PROD039,ALM01,Salida,1
2025-06-27,PROD047,ALM01,Salida,3
2025-06-27,PROD022,ALM02,Salida,11
2025-06-27,PROD003,ALM02,Salida,6
2025-06-27,PROD028,ALM03,Salida,19
2025-06-27,PROD043,ALM01,Salida,6
2025-06-28,PROD006,ALM02,Salida,14
2025-06-28,PROD041,ALM01,Salida,15
2025-06-28,PROD007,ALM03,Salida,7
2025-06-28,PROD025,ALM03,Devolución,1
2025-06-28,PROD030,ALM03,Salida,5
2025-06-28,PROD044,ALM03,Salida,19
2025-06-28,PROD036,ALM03,Salida,15
2025-06-28,PROD014,ALM01,Salida,13
2025-06-28,PROD047,ALM01,Devolución,7
2025-06-28,PROD007,ALM03,Entrada,271
2025-06-28,PROD035,ALM03,Entrada,144
2025-06-28,PROD050,ALM02,Salida,7
2025-06-28,PROD020,ALM02,Entrada,145
2025-06-28,PROD020,ALM02,Salida,7
2025-06-28,PROD022,ALM03,Entrada,151
2025-06-28,PROD002,ALM01,Salida,21
2025-06-28,PROD013,ALM03,Salida,23
2025-06-28,PROD007,ALM01,Salida,17
2025-06-28,PROD004,ALM02,Salida,2
2025-06-28,PROD040,ALM02,Entrada,229
2025-06-28,PROD020,ALM01,Salida,14
2025-06-28,PROD028,ALM03,Devolución,8
2025-06-28,PROD032,ALM03,Salida,23
2025-06-28,PROD042,ALM03,Salida,8
2025-06-28,PROD035,ALM01,Devolución,18
2025-06-28,PROD027,ALM01,Salida,21
2025-06-28,PROD050,ALM03,Salida,17
2025-06-28,PROD041,ALM01,Salida,5
2025-06-28,PROD003,ALM01,Salida,19
2025-06-28,PROD038,ALM03,Salida,14
2025-06-29,PROD004,ALM01,Entrada,256
2025-06-29,PROD026,ALM02,Salida,18
2025-06-29,PROD027,ALM02,Entrada,194
2025-06-29,PROD022,ALM03,Salida,12
2025-06-29,PROD027,ALM03,Salida,1
2025-06-29,PROD037,ALM01,Salida,9
2025-06-29,PROD015,ALM03,Entrada,103
2025-06-29,PROD015,ALM03,Salida,23
2025-06-29,PROD008,ALM02,Devolución,15
2025-06-29,PROD004,ALM03,Entrada,181
2025-06-30,PROD035,ALM03,Salida,15
2025-06-30,PROD001,ALM01,Entrada,275
2025-06-30,PROD050,ALM02,Entrada,235
2025-06-30,PROD026,ALM01,Entrada,136
2025-06-30,PROD029,ALM02,Entrada,262
2025-06-30,PROD017,ALM02,Entrada,101
2025-06-30,PROD001,ALM01,Salida,19
2025-06-30,PROD031,ALM03,Entrada,258
2025-06-30,PROD012,ALM02,Salida,21
2025-06-30,PROD023,ALM03,Salida,22
2025-06-30,PROD023,ALM01,Salida,3
2025-06-30,PROD008,ALM02,Salida,7
2025-06-30,PROD015,ALM01,Salida,4
2025-06-30,PROD009,ALM03,Salida,7
2025-06-30,PROD026,ALM02,Salida,10
2025-06-30,PROD001,ALM01,Entrada,268
2025-06-30,PROD007,ALM01,Entrada,254
2025-06-30,PROD021,ALM03,Salida,12
2025-06-30,PROD033,ALM02,Salida,10
2025-06-30,PROD002,ALM01,Salida,6
2025-07-01,PROD004,ALM01,Entrada,295
2025-07-01,PROD041,ALM03,Salida,20
2025-07-01,PROD025,ALM01,Entrada,212
2025-07-01,PROD034,ALM02,Salida,15
2025-07-01,PROD005,ALM02,Salida,22
2025-07-01,PROD024,ALM03,Devolución,17
2025-07-01,PROD003,ALM03,Salida,24
2025-07-01,PROD032,ALM03,Salida,10
2025-07-01,PROD040,ALM02,Entrada,200
2025-07-01,PROD028,ALM02,Entrada,247
2025-07-01,PROD031,ALM01,Salida,13
2025-07-01,PROD028,ALM02,Salida,9
2025-07-01,PROD023,ALM01,Devolución,21
2025-07-01,PROD006,ALM03,Salida,16
2025-07-01,PROD028,ALM01,Entrada,294
2025-07-01,PROD042,ALM01,Salida,13
2025-07-01,PROD013,ALM01,Devolución,6
2025-07-02,PROD046,ALM01,Salida,15
2025-07-02,PROD035,ALM02,Salida,4
2025-07-02,PROD030,ALM01,Salida,10
2025-07-02,PROD029,ALM03,Devolución,21
2025-07-02,PROD048,ALM03,Devolución,21
2025-07-02,PROD030,ALM01,Salida,12
2025-07-02,PROD014,ALM02,Salida,18
2025-07-02,PROD049,ALM03,Devolución,1
2025-07-02,PROD036,ALM03,Salida,15
2025-07-02,PROD033,ALM02,Salida,14
2025-07-02,PROD023,ALM03,Salida,7
2025-07-02,PROD038,ALM03,Entrada,293
2025-07-02,PROD046,ALM03,Salida,20
2025-07-02,PROD029,ALM03,Salida,4
2025-07-02,PROD023,ALM01,Devolución,4
2025-07-02,PROD050,ALM01,Salida,2
2025-07-02,PROD043,ALM03,Salida,8
2025-07-02,PROD044,ALM02,Devolución,17
2025-07-02,PROD045,ALM02,Entrada,107
2025-07-02,PROD042,ALM02,Salida,19
2025-07-02,PROD024,ALM03,Salida,24
2025-07-02,PROD007,ALM02,Salida,4
2025-07-02,PROD001,ALM02,Entrada,111
2025-07-02,PROD019,ALM02,Salida,5
2025-07-03,PROD039,ALM01,Salida,23
2025-07-03,PROD048,ALM03,Salida,14
2025-07-03,PROD050,ALM03,Salida,5
2025-07-03,PROD032,ALM03,Salida,8
2025-07-03,PROD019,ALM01,Salida,9
2025-07-03,PROD006,ALM03,Salida,22
2025-07-03,PROD001,ALM03,Salida,3
2025-07-03,PROD046,ALM02,Entrada,184
2025-07-03,PROD019,ALM03,Salida,17
2025-07-03,PROD035,ALM02,Entrada,257
2025-07-03,PROD014,ALM03,Salida,18
2025-07-03,PROD026,ALM03,Entrada,129
2025-07-03,PROD035,ALM02,Salida,5
2025-07-03,PROD014,ALM03,Salida,20
2025-07-03,PROD040,ALM01,Salida,24
2025-07-03,PROD008,ALM03,Devolución,22
2025-07-03,PROD004,ALM03,Salida,20
2025-07-03,PROD030,ALM03,Salida,17
2025-07-03,PROD016,ALM03,Salida,21
2025-07-03,PROD034,ALM03,Salida,11
2025-07-03,PROD005,ALM03,Salida,9
2025-07-03,PROD030,ALM01,Entrada,102
2025-07-03,PROD037,ALM02,Salida,10
2025-07-03,PROD022,ALM03,Devolución,3
2025-07-03,PROD032,ALM03,Salida,18
2025-07-03,PROD025,ALM03,Salida,1
2025-07-04,PROD023,ALM02,Salida,10
2025-07-04,PROD028,ALM02,Salida,4
2025-07-04,PROD011,ALM02,Salida,16
2025-07-04,PROD038,ALM01,Salida,12
2025-07-04,PROD032,ALM02,Salida,1
2025-07-04,PROD046,ALM02,Salida,11
2025-07-04,PROD010,ALM01,Entrada,202
2025-07-04,PROD010,ALM03,Entrada,222
2025-07-04,PROD016,ALM02,Salida,15
2025-07-04,PROD050,ALM01,Salida,21
2025-07-04,PROD027,ALM01,Devolución,10
2025-07-04,PROD031,ALM01,Salida,12
2025-07-04,PROD046,ALM01,Salida,9
2025-07-04,PROD036,ALM01,Entrada,201
2025-07-04,PROD049,ALM01,Salida,14
2025-07-04,PROD017,ALM02,Entrada,100
2025-07-05,PROD017,ALM03,Salida,23
2025-07-05,PROD034,ALM02,Salida,2
2025-07-05,PROD020,ALM01,Entrada,193
2025-07-05,PROD044,ALM01,Devolución,6
2025-07-05,PROD044,ALM02,Entrada,289
2025-07-05,PROD037,ALM02,Salida,16
2025-07-05,PROD039,ALM01,Salida,23
2025-07-05,PROD023,ALM03,Salida,20
2025-07-05,PROD044,ALM03,Devolución,21
2025-07-05,PROD010,ALM03,Salida,22
2025-07-05,PROD013,ALM02,Salida,2
2025-07-06,PROD035,ALM01,Salida,4
2025-07-06,PROD048,ALM03,Salida,2
2025-07-06,PROD002,ALM02,Salida,1
2025-07-06,PROD004,ALM02,Salida,5
2025-07-06,PROD020,ALM02,Salida,3
2025-07-06,PROD027,ALM03,Entrada,280
2025-07-06,PROD006,ALM03,Salida,1
2025-07-06,PROD021,ALM01,Salida,20
2025-07-06,PROD004,ALM01,Devolución,19
2025-07-06,PROD013,ALM02,Salida,24
2025-07-07,PROD019,ALM01,Salida,6
2025-07-07,PROD022,ALM03,Entrada,120
2025-07-07,PROD039,ALM01,Entrada,147
2025-07-07,PROD032,ALM01,Salida,13
2025-07-07,PROD009,ALM01,Salida,7
2025-07-07,PROD047,ALM02,Salida,22
2025-07-07,PROD045,ALM03,Devolución,4
2025-07-07,PROD008,ALM03,Entrada,270
2025-07-07,PROD017,ALM02,Salida,3
2025-07-07,PROD017,ALM03,Entrada,242
2025-07-07,PROD042,ALM02,Entrada,242
2025-07-07,PROD047,ALM02,Entrada,235
2025-07-07,PROD048,ALM01,Entrada,215
2025-07-07,PROD023,ALM02,Salida,12
2025-07-07,PROD020,ALM01,Salida,17
2025-07-07,PROD033,ALM02,Entrada,207
2025-07-07,PROD049,ALM01,Salida,13
2025-07-07,PROD007,ALM03,Salida,19
2025-07-07,PROD032,ALM03,Salida,12
2025-07-07,PROD026,ALM01,Entrada,101
2025-07-07,PROD028,ALM02,Salida,17
2025-07-07,PROD024,ALM01,Salida,14
2025-07-07,PROD027,ALM01,Devolución,19
2025-07-07,PROD006,ALM03,Salida,3
2025-07-07,PROD044,ALM03,Salida,14
2025-07-07,PROD021,ALM03,Salida,8
2025-07-07,PROD048,ALM02,Salida,4
2025-07-07,PROD023,ALM03,Salida,16
2025-07-08,PROD026,ALM03,Salida,15
2025-07-08,PROD039,ALM03,Salida,22
2025-07-08,PROD042,ALM02,Salida,18
2025-07-08,PROD030,ALM02,Devolución,7
2025-07-08,PROD001,ALM02,Salida,5
2025-07-08,PROD040,ALM02,Entrada,252
2025-07-08,PROD015,ALM03,Salida,6
2025-07-08,PROD020,ALM03,Salida,8
2025-07-08,PROD031,ALM03,Salida,8
2025-07-08,PROD015,ALM02,Salida,20
2025-07-08,PROD014,ALM03,Entrada,267
2025-07-08,PROD025,ALM01,Salida,24
2025-07-08,PROD032,ALM01,Salida,2
2025-07-08,PROD024,ALM03,Salida,24
2025-07-08,PROD029,ALM02,Entrada,122
2025-07-08,PROD016,ALM03,Salida,20
2025-07-08,PROD044,ALM01,Salida,8
2025-07-08,PROD033,ALM03,Salida,1
2025-07-08,PROD017,ALM02,Salida,2
2025-07-08,PROD013,ALM03,Salida,4
2025-07-08,PROD023,ALM01,Entrada,108
2025-07-08,PROD001,ALM02,Salida,4
2025-07-08,PROD024,ALM03,Salida,21
2025-07-08,PROD009,ALM01,Salida,23
2025-07-08,PROD003,ALM03,Salida,13
2025-07-08,PROD024,ALM03,Salida,11
2025-07-08,PROD044,ALM02,Devolución,13
2025-07-08,PROD019,ALM02,Salida,19
2025-07-08,PROD030,ALM02,Salida,24
2025-07-08,PROD011,ALM01,Devolución,21
2025-07-09,PROD044,ALM03,Salida,18
2025-07-09,PROD012,ALM03,Salida,16
2025-07-09,PROD023,ALM01,Salida,6
2025-07-09,PROD030,ALM02,Entrada,231
2025-07-09,PROD014,ALM03,Salida,17
2025-07-09,PROD018,ALM03,Salida,24
2025-07-09,PROD024,ALM03,Salida,24
2025-07-09,PROD005,ALM02,Salida,16
2025-07-09,PROD046,ALM02,Salida,10
2025-07-09,PROD027,ALM01,Entrada,131
2025-07-09,PROD020,ALM03,Salida,20
2025-07-09,PROD013,ALM02,Entrada,286
2025-07-09,PROD022,ALM02,Salida,21
2025-07-09,PROD016,ALM02,Salida,11
2025-07-09,PROD003,ALM02,Salida,2
2025-07-09,PROD029,ALM03,Salida,20
2025-07-09,PROD037,ALM03,Devolución,5
2025-07-09,PROD021,ALM03,Salida,4
2025-07-09,PROD049,ALM01,Salida,24
2025-07-09,PROD050,ALM02,Salida,17
2025-07-09,PROD011,ALM01,Salida,4
2025-07-09,PROD009,ALM01,Salida,6
2025-07-09,PROD009,ALM01,Salida,21
2025-07-09,PROD027,ALM02,Entrada,119
2025-07-09,PROD006,ALM03,Salida,23
2025-07-10,PROD039,ALM01,Salida,4
2025-07-10,PROD034,ALM01,Salida,15
2025-07-10,PROD040,ALM02,Salida,7
2025-07-10,PROD050,ALM02,Salida,7
2025-07-10,PROD020,ALM03,Entrada,255
2025-07-10,PROD015,ALM02,Salida,1
2025-07-10,PROD047,ALM02,Salida,9
2025-07-10,PROD031,ALM03,Salida,5
2025-07-10,PROD022,ALM02,Entrada,100
2025-07-10,PROD048,ALM01,Salida,18
2025-07-10,PROD023,ALM03,Salida,9
2025-07-10,PROD014,ALM02,Devolución,2
2025-07-10,PROD016,ALM03,Salida,18
2025-07-10,PROD011,ALM02,Salida,12
2025-07-11,PROD032,ALM03,Salida,2
2025-07-11,PROD050,ALM03,Salida,3
2025-07-11,PROD001,ALM03,Devolución,24
2025-07-11,PROD048,ALM03,Salida,6
2025-07-11,PROD030,ALM03,Salida,3
2025-07-11,PROD032,ALM01,Salida,2
2025-07-11,PROD043,ALM02,Salida,11
2025-07-11,PROD036,ALM01,Salida,11
2025-07-11,PROD047,ALM02,Devolución,10
2025-07-11,PROD009,ALM02,Salida,10
2025-07-11,PROD033,ALM02,Salida,11
2025-07-11,PROD026,ALM02,Entrada,121
2025-07-12,PROD009,ALM03,Salida,3
2025-07-12,PROD043,ALM03,Devolución,18
2025-07-12,PROD007,ALM01,Devolución,6
2025-07-12,PROD022,ALM03,Devolución,13
2025-07-12,PROD035,ALM03,Salida,9
2025-07-12,PROD050,ALM01,Salida,24
2025-07-12,PROD042,ALM01,Salida,22
2025-07-12,PROD050,ALM02,Salida,23
2025-07-12,PROD033,ALM01,Salida,19
2025-07-12,PROD046,ALM01,Salida,21
2025-07-12,PROD042,ALM03,Salida,6
2025-07-12,PROD019,ALM01,Salida,21
2025-07-12,PROD036,ALM02,Entrada,116
2025-07-12,PROD018,ALM02,Salida,21
2025-07-13,PROD015,ALM02,Entrada,293
2025-07-13,PROD021,ALM02,Salida,1
2025-07-13,PROD047,ALM03,Entrada,153
2025-07-13,PROD050,ALM01,Salida,22
2025-07-13,PROD027,ALM02,Salida,8
2025-07-13,PROD011,ALM02,Salida,20
2025-07-13,PROD019,ALM03,Salida,1
2025-07-13,PROD043,ALM01,Salida,3
2025-07-13,PROD034,ALM02,Salida,24
2025-07-13,PROD002,ALM01,Salida,10
2025-07-14,PROD045,ALM01,Salida,10
2025-07-14,PROD005,ALM02,Salida,9
2025-07-14,PROD021,ALM01,Devolución,18
2025-07-14,PROD025,ALM02,Salida,5
2025-07-14,PROD017,ALM01,Devolución,8
2025-07-14,PROD040,ALM01,Salida,17
2025-07-14,PROD039,ALM02,Devolución,15
2025-07-14,PROD028,ALM03,Salida,9
2025-07-14,PROD018,ALM02,Salida,15
2025-07-14,PROD033,ALM03,Entrada,213
2025-07-14,PROD046,ALM01,Salida,12
2025-07-14,PROD016,ALM02,Salida,16
2025-07-14,PROD038,ALM02,Salida,6
2025-07-14,PROD048,ALM01,Salida,24
2025-07-14,PROD044,ALM03,Salida,13
2025-07-15,PROD021,ALM02,Entrada,231
2025-07-15,PROD037,ALM01,Salida,21
2025-07-15,PROD029,ALM03,Salida,1
2025-07-15,PROD041,ALM03,Salida,20
2025-07-15,PROD049,ALM02,Devolución,6
2025-07-15,PROD004,ALM02,Salida,12
2025-07-15,PROD031,ALM01,Devolución,5
2025-07-15,PROD008,ALM01,Salida,11
2025-07-15,PROD028,ALM01,Entrada,104
2025-07-15,PROD045,ALM01,Entrada,186
2025-07-16,PROD049,ALM03,Salida,19
2025-07-16,PROD009,ALM02,Salida,3
2025-07-16,PROD047,ALM02,Salida,18
2025-07-16,PROD038,ALM02,Entrada,284
2025-07-16,PROD018,ALM01,Entrada,297
2025-07-16,PROD017,ALM03,Salida,3
2025-07-16,PROD040,ALM01,Salida,17
2025-07-16,PROD012,ALM01,Salida,9
2025-07-16,PROD025,ALM01,Devolución,4
2025-07-16,PROD014,ALM02,Entrada,167
2025-07-16,PROD002,ALM02,Salida,17
2025-07-17,PROD016,ALM01,Entrada,113
2025-07-17,PROD006,ALM01,Entrada,256
2025-07-17,PROD040,ALM03,Entrada,228
2025-07-17,PROD001,ALM03,Salida,1
2025-07-17,PROD048,ALM02,Salida,1
2025-07-17,PROD004,ALM03,Salida,14
2025-07-17,PROD017,ALM01,Salida,12
2025-07-17,PROD029,ALM01,Salida,3
2025-07-17,PROD047,ALM02,Entrada,245
2025-07-17,PROD022,ALM02,Salida,22
2025-07-17,PROD031,ALM03,Entrada,248
2025-07-17,PROD014,ALM01,Salida,24
2025-07-17,PROD011,ALM03,Salida,9
2025-07-17,PROD015,ALM03,Salida,2
2025-07-17,PROD028,ALM03,Salida,22
2025-07-17,PROD006,ALM01,Salida,10
2025-07-18,PROD032,ALM02,Entrada,221
2025-07-18,PROD026,ALM03,Salida,24
2025-07-18,PROD019,ALM01,Salida,18
2025-07-18,PROD030,ALM03,Devolución,16
2025-07-18,PROD044,ALM02,Salida,6
2025-07-18,PROD032,ALM01,Salida,9
2025-07-18,PROD022,ALM02,Salida,8
2025-07-18,PROD030,ALM02,Salida,14
2025-07-18,PROD005,ALM03,Salida,15
2025-07-18,PROD005,ALM03,Salida,10
2025-07-18,PROD031,ALM01,Devolución,8
2025-07-18,PROD023,ALM02,Entrada,171
2025-07-18,PROD018,ALM02,Salida,23
2025-07-18,PROD033,ALM03,Entrada,186
2025-07-18,PROD033,ALM03,Salida,12
2025-07-18,PROD039,ALM02,Salida,1
2025-07-18,PROD024,ALM01,Salida,13
2025-07-18,PROD033,ALM03,Salida,1
2025-07-18,PROD033,ALM03,Salida,24
2025-07-18,PROD012,ALM01,Salida,9
2025-07-18,PROD033,ALM03,Devolución,11
2025-07-18,PROD034,ALM03,Salida,10
2025-07-18,PROD019,ALM02,Salida,2
2025-07-19,PROD026,ALM02,Entrada,235
2025-07-19,PROD020,ALM03,Salida,20
2025-07-19,PROD034,ALM01,Entrada,114
2025-07-19,PROD040,ALM03,Salida,13
2025-07-19,PROD035,ALM01,Entrada,224
2025-07-19,PROD016,ALM01,Salida,16
2025-07-19,PROD035,ALM02,Salida,20
2025-07-19,PROD047,ALM03,Salida,16
2025-07-19,PROD006,ALM02,Salida,15
2025-07-19,PROD028,ALM01,Salida,17
2025-07-19,PROD020,ALM01,Salida,4
2025-07-19,PROD049,ALM01,Salida,11
2025-07-19,PROD007,ALM01,Salida,9
2025-07-19,PROD017,ALM01,Salida,8
2025-07-19,PROD048,ALM01,Salida,2
2025-07-19,PROD001,ALM03,Salida,23
2025-07-19,PROD015,ALM03,Salida,4
2025-07-19,PROD019,ALM03,Entrada,168
2025-07-19,PROD012,ALM03,Entrada,279
2025-07-20,PROD018,ALM01,Salida,12
2025-07-20,PROD034,ALM01,Entrada,142
2025-07-20,PROD005,ALM01,Salida,13
2025-07-20,PROD033,ALM02,Salida,6
2025-07-20,PROD023,ALM02,Salida,1
2025-07-20,PROD024,ALM03,Salida,24
2025-07-20,PROD010,ALM01,Entrada,247
2025-07-20,PROD047,ALM03,Salida,16
2025-07-20,PROD050,ALM02,Salida,8
2025-07-20,PROD012,ALM02,Salida,2
2025-07-20,PROD017,ALM03,Salida,13
2025-07-20,PROD047,ALM01,Entrada,100
2025-07-20,PROD020,ALM02,Salida,18
2025-07-20,PROD022,ALM01,Salida,6
2025-07-20,PROD036,ALM02,Salida,20
2025-07-20,PROD050,ALM02,Entrada,161
2025-07-20,PROD027,ALM01,Salida,15
2025-07-20,PROD035,ALM02,Salida,22
2025-07-20,PROD001,ALM03,Salida,22
2025-07-20,PROD020,ALM03,Salida,12
2025-07-20,PROD041,ALM03,Salida,18
2025-07-20,PROD041,ALM03,Salida,1
2025-07-20,PROD015,ALM03,Salida,8
2025-07-20,PROD018,ALM02,Salida,22
2025-07-21,PROD030,ALM03,Salida,3
2025-07-21,PROD002,ALM03,Salida,5
2025-07-21,PROD034,ALM02,Salida,2
2025-07-21,PROD050,ALM01,Salida,20
2025-07-21,PROD014,ALM03,Salida,21
2025-07-21,PROD039,ALM01,Salida,11
2025-07-21,PROD016,ALM03,Salida,22
2025-07-21,PROD038,ALM01,Salida,11
2025-07-21,PROD024,ALM03,Entrada,269
2025-07-21,PROD039,ALM03,Devolución,21
2025-07-21,PROD016,ALM02,Salida,21
2025-07-21,PROD004,ALM01,Salida,23
2025-07-21,PROD014,ALM03,Entrada,210
2025-07-22,PROD018,ALM03,Salida,13
2025-07-22,PROD047,ALM02,Devolución,21
2025-07-22,PROD005,ALM01,Entrada,295
2025-07-22,PROD030,ALM01,Salida,16
2025-07-22,PROD040,ALM03,Salida,13
2025-07-22,PROD020,ALM01,Salida,20
2025-07-22,PROD032,ALM02,Entrada,232
2025-07-22,PROD013,ALM01,Salida,5
2025-07-22,PROD024,ALM03,Salida,13
2025-07-22,PROD009,ALM01,Salida,8
2025-07-22,PROD015,ALM02,Salida,20
2025-07-22,PROD037,ALM01,Salida,11
2025-07-22,PROD034,ALM02,Salida,19
2025-07-22,PROD001,ALM03,Salida,21
2025-07-23,PROD030,ALM02,Salida,20
2025-07-23,PROD015,ALM02,Salida,17
2025-07-23,PROD049,ALM03,Entrada,284
2025-07-23,PROD011,ALM01,Salida,9
2025-07-23,PROD026,ALM01,Entrada,118
2025-07-23,PROD028,ALM02,Entrada,236
2025-07-23,PROD008,ALM02,Salida,5
2025-07-23,PROD013,ALM03,Salida,24
2025-07-23,PROD042,ALM03,Salida,19
2025-07-23,PROD018,ALM01,Salida,18
2025-07-23,PROD048,ALM03,Salida,6
2025-07-23,PROD003,ALM02,Salida,1
2025-07-24,PROD009,ALM03,Salida,10
2025-07-24,PROD020,ALM02,Salida,1
2025-07-24,PROD003,ALM02,Salida,11
2025-07-24,PROD049,ALM01,Salida,10
2025-07-24,PROD021,ALM03,Salida,1
2025-07-24,PROD026,ALM01,Salida,12
2025-07-24,PROD036,ALM02,Devolución,3
2025-07-24,PROD022,ALM01,Entrada,172
2025-07-24,PROD038,ALM03,Salida,5
2025-07-24,PROD032,ALM01,Salida,11
2025-07-24,PROD044,ALM01,Salida,11
2025-07-24,PROD039,ALM01,Salida,24
2025-07-24,PROD042,ALM02,Salida,10
2025-07-25,PROD049,ALM01,Salida,14
2025-07-25,PROD050,ALM02,Salida,24
2025-07-25,PROD026,ALM01,Salida,8
2025-07-25,PROD033,ALM03,Entrada,280
2025-07-25,PROD025,ALM01,Salida,12
2025-07-25,PROD034,ALM03,Salida,15
2025-07-25,PROD008,ALM01,Salida,7
2025-07-25,PROD020,ALM02,Salida,22
2025-07-25,PROD029,ALM02,Salida,17
2025-07-25,PROD034,ALM03,Salida,21
2025-07-25,PROD004,ALM02,Salida,5
2025-07-25,PROD006,ALM02,Salida,3
2025-07-25,PROD046,ALM01,Salida,21
2025-07-26,PROD015,ALM01,Salida,7
2025-07-26,PROD004,ALM02,Salida,17
2025-07-26,PROD027,ALM02,Salida,22
2025-07-26,PROD022,ALM02,Salida,12
2025-07-26,PROD034,ALM01,Salida,9
2025-07-26,PROD020,ALM02,Salida,13
2025-07-26,PROD016,ALM03,Salida,19
2025-07-26,PROD010,ALM02,Salida,1
2025-07-26,PROD050,ALM03,Entrada,142
2025-07-26,PROD006,ALM03,Salida,14
2025-07-26,PROD029,ALM02,Entrada,258
2025-07-26,PROD029,ALM01,Devolución,19
2025-07-27,PROD025,ALM01,Salida,12
2025-07-27,PROD044,ALM01,Entrada,103
2025-07-27,PROD003,ALM02,Salida,3
2025-07-27,PROD002,ALM03,Salida,10
2025-07-27,PROD032,ALM03,Salida,23
2025-07-27,PROD002,ALM03,Entrada,118
2025-07-27,PROD021,ALM03,Salida,24
2025-07-27,PROD024,ALM03,Entrada,254
2025-07-27,PROD049,ALM01,Salida,1
2025-07-27,PROD040,ALM02,Salida,8
2025-07-27,PROD001,ALM03,Salida,4
